song_id,album,line,section_name,section_artist,song_name,artist_name
2173584,My Love Is Cool,"Look at you, you're all grown up",Verse 1,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,Don't look at me cause I gave up,Verse 1,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,I was waiting for us to move,Verse 1,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,I had had it all planned out,Verse 1,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,I'd worked the route and wrote it down,Verse 1,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,What did you have to lose?,Verse 1,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,"You owe me, yeah",Chorus,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,"You owe me, yeah",Chorus,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,Twiddle my thumbs and hope the beasts won't find you,Verse 2,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,I love those little things that ring me alone to remind you,Verse 2,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,"That you ruined me, yeah",Chorus,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,"You owe me, yeah",Chorus,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,"You owe me, yeah",Chorus,Wolf Alice,90 Mile Beach,Wolf Alice
2173584,My Love Is Cool,"You owe me, yeah",Chorus,Wolf Alice,90 Mile Beach,Wolf Alice
2173575,My Love Is Cool,Made dirty,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,Blade don't care,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I'll take anything,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,Watch me,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,Take what you will,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,Wear like a stain,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,Always think of her,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,'Cause she was sent for,Verse 1,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,It's so easy to rebel,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"(She knows, she knows, she knows)",Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,And then celebrate myself,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"(She knows, she knows, she knows)",Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I wish she was like you,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"(She knows, she knows, she knows)",Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I wish I was you,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,(She knows),Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,She's got a boyfriend in a band,Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,And they do more than just hold hands,Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"So, so quiet, so, so pretty",Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"From the country, loves the city",Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I'm a city girl born and raised,Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,Dust in the cracks and filled with rage,Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"Well, you can be my second hand",Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,My soft coo coo when I go to bed,Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"Do you tell lies, do you do tricks?",Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"Do you hate your dad, is your mum a bitch?",Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,So quiet and pretty,Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"She's laughing, really",Verse 2,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"I had a lover, I had a friend",Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I don't deliver nothing for them,Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,You having fevers or bad dreams,Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"I'm having neither, just live and breathe",Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"I had a lover, I had a friend",Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I don't deliver nothing for them,Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,You having fevers or bad dreams,Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"I'm having neither, just live and breathe",Bridge,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,It's so easy to rebel,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"(She knows, she knows, she knows)",Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,And then celebrate myself,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"(She knows, she knows, she knows)",Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I wish she was like you,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"(She knows, she knows, she knows)",Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I wish she was like you,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,"(She knows, she knows, she knows)",Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,I wish I was you,Chorus,Wolf Alice,She,Wolf Alice
2173575,My Love Is Cool,(She knows),Chorus,Wolf Alice,She,Wolf Alice
3101718,Visions of a Life,The skin on my bones is leather cold,Verse 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Poisoned my heart beats slow,Verse 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Fear of crashing and not coming back,Verse 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"I'm a curse to my friends, to be condemned",Verse 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Mistakes I made and won't mend,Verse 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Fear of crashing and not coming back,Verse 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"I dream of death, its violent breath",Verse 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'm caught with my maker in step,Verse 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Fear of crashing and not coming back,Verse 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"I could bleach clean my soul, but he knows I know",Verse 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'm coming to dine in his hole,Verse 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Fear of crashing and not coming back,Verse 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Visions of a life,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Where I was satisfied,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Feed my hungry mind,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Where are you when I close my eyes?,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I left this world behind,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,For the world I'd built inside,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Feed my hungry mind,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Where are you when I close my eyes?,Chorus 1,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Why do I feel so strange?,Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,A nuclear family and friends my own age,Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"I follow the rules, do what it says on the tin",Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,But I'm still on the outside still looking in,Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Why was I born with itchy feet?,Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,And why do I hate all the people I meet?,Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,People's ideals give me the chills to the bone,Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I got one thousand million friends and I feel so alone,Verse 3,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Stay as you are,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Everybody likes you,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Everybody cares,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,There's some insight for you,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'll get my coat,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'll be the bitch,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I heard that journeys end in lovers meeting,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,But my journey ends when my heart stops beating,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'm leaving,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Stay as you are,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Everybody loves you,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Everybody cares,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,There's some insight for you,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'll get my coat,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'll be the bitch,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I heard that journeys end in lovers meeting,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,But my journey ends when my heart stops beating,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,I'm leaving,Chorus 2,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Human heart in my hand,Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Heart in my, human heart in my hand",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Taking it back, eyes straight ahead",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Cut it in half, better than dead",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Human heart in my hand,Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Heart in my, human heart in my hand",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Taking it back, eyes straight ahead",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Cut it in half, better than dead",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,Human heart in my hand,Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Heart in my, human heart in my hand",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Taking it back, eyes straight ahead",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101718,Visions of a Life,"Cut it in half, it's better than dead",Outro,Wolf Alice,Visions of a Life,Wolf Alice
3101720,Visions of a Life,I hope my body gets better,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Do I mean my body or my mind?,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"I hate the word ""forever""",Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"Hate the word ""change""",Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I just need time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Give me time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Space and time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Take me out to the future,Interlude,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Just so I can look back into the past,Interlude,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I hope my body gets better,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Do I mean my body or my mind?,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"I hate the word ""forever""",Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"Hate the word ""change""",Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I just need time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Give me time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Space and time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"Oh God, I was strange now weren't I?",Interlude,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"I hope that when I look back, I will laugh",Interlude,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I feel I'm losing control of my body,Bridge,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Control of my moods and my decisions and my money,Bridge,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I don't want to come undone,Bridge,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I am set to self-destruct,Bridge,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I hope my body gets better,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Do I mean my body or my mind?,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"I hate the word ""forever""",Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,"Hate the word ""change""",Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,I just need time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Give me time,Chorus,Wolf Alice,Space & Time,Wolf Alice
3101720,Visions of a Life,Space and time,Chorus,Wolf Alice,Space & Time,Wolf Alice
6522096,Blue Weekend,I ain't afraid,Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"I, I ain't afraid, though my steps appear tentative",Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"I scope it out, then I throw myself into it",Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,I ain't ashamed in the fact that I'm sensitive,Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,I believe that it is the perfect adjective,Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"I wear my feelings on my sleeve, I suggested it",Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,It serves me better than to swallow in a sedative,Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,I am what I am and I'm good at it,Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"And you don't like me, well that isn't fucking relevant",Verse 1,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, don't call me mad, there's a difference, I am angry",Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,And your choice to call mе cute has offended mе,Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"I have power, there are people who depend on me",Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,And even you have time you wish to spend on me,Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,I know you all think I'm unhinged,Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Well, wind it up and this honey bee stings",Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,Did you think I was a puppet on strings?,Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,Wind her up and this honey bee sings,Verse 2,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, ah, ah, ah, sun and the shine",Chorus,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, ah, ah, ah, smile",Chorus,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, ah, ah, ah, sun and the shine",Chorus,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Yeah, if you want me, you can find me at the bar",Verse 3,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,Lost souls congregate at the bar,Verse 3,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,Take a minute and remember who you are,Verse 3,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Sip your drink, sip one more and you're a star",Verse 3,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, ah, ah, ah, sun and the shine",Chorus,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, ah, ah, ah, smile",Chorus,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, ah, ah, ah, sun and the shine",Chorus,Wolf Alice,Smile,Wolf Alice
6522096,Blue Weekend,"Ah, ah, ah, ah, smile",Chorus,Wolf Alice,Smile,Wolf Alice
3101708,Visions of a Life,"Who hurt you, sadboy?",Verse 1,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,There's a dark cloud above your head,Verse 1,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,"Who hurt you, sadboy?",Verse 1,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,You act like you're already dead,Verse 1,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,But you think too much,Verse 1,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,"Yeah, you think too much",Verse 1,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,"Who hurt you, fashion boy?",Verse 2,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,There's a dark cloud above your head,Verse 2,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,"Who hurt you, sadboy?",Verse 2,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,You act like you're already dead,Verse 2,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,But you think too much,Verse 2,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Probably drink too much,Verse 2,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,"Bathe in that blue light, baby",Spoken,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,'Cause here comes the night,Spoken,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Your truest friend,Spoken,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was waiting,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for anything to happen,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for love?,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was just waiting for this not to hurt,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was waiting,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for anything to happen,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for love?,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was just waiting for this not to hurt,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was waiting,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for anything to happen,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for love?,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was just waiting for this not to hurt,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was waiting,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,(What you waiting for?),Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for anything to happen,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,(What you waiting for?),Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,Waiting for love?,Outro,Wolf Alice,Sadboy,Wolf Alice
3101708,Visions of a Life,I was just waiting for this not to hurt,Outro,Wolf Alice,Sadboy,Wolf Alice
2173581,My Love Is Cool,We fail making beats for you to dance to,Verse 1,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,We fail making rhymes to romance to,Verse 1,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,We failed on our making it naked alright,Verse 1,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I've got a fiver in a pocket somewhere,Verse 2,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I can make it to yours on time,Verse 2,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I don't care if this takes me no where,Verse 2,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,"I won't, and you won't, we won't ask why",Verse 2,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I nosedive,Chorus,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,You play the drums,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,You play the drums and we'll make the rhymes,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Figured it out,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I figured it all and we'll be alright,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Who's there?,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Who cares?,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Go out and dance,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,I can dance if you do too,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Gimme the five,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,We have our love and we'll be alright,Verse 3,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Who's there?,Outro,Wolf Alice,Nosedive,Wolf Alice
2173581,My Love Is Cool,Who cares?,Outro,Wolf Alice,Nosedive,Wolf Alice
697872,My Love Is Cool,She needs a lover to escape her father and mother,Verse 1,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,She hopes for some other way out of the hole,Verse 1,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,"She's over achieving, chasing her dreams",Verse 1,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,"And coming down slowly, yeah, it's out of control",Verse 1,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,A-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ahh,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,Scrap the blues if the blues don't work,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,Flash your teeth though the inside hurts,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,A-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ahh,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,Scrap the blues if the blues don't work,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,"Doesn't make you feel better, just makes others feel worse",Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,All in the books and all in her blood,Verse 2,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,"And nowhere to run, cause it's out of control",Verse 2,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,You wait for something to undo these feelings,Verse 2,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,Waiting and waiting but it's out of control,Verse 2,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,A-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ahh,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,Scrap the blues if the blues don't work,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,Flash your teeth though the inside hurts,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,A-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ahh,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,Scrap the blues if the blues don't work,Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,"Doesn't make you feel better, just makes others feel worse",Chorus,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,A-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ahh,Outro,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,A-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ah-ahh,Outro,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,It never is enough,Outro,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,"No, it never is enough",Outro,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,It never is enough,Outro,Wolf Alice,Moaning Lisa Smile,Wolf Alice
697872,My Love Is Cool,"No, it never is enough",Outro,Wolf Alice,Moaning Lisa Smile,Wolf Alice
2283038,My Love Is Cool,I will wear my hair,Verse 1,Wolf Alice,Leaving You,Wolf Alice
2283038,My Love Is Cool,The way he likes me to,Verse 1,Wolf Alice,Leaving You,Wolf Alice
2283038,My Love Is Cool,And I will play the game,Verse 1,Wolf Alice,Leaving You,Wolf Alice
2283038,My Love Is Cool,The way he would want me to,Verse 1,Wolf Alice,Leaving You,Wolf Alice
2283038,My Love Is Cool,But I'm leaving you,Chorus,Wolf Alice,Leaving You,Wolf Alice
